n,mean,increment,support_end,dominance_active_count,monotone_active_count,active_signature,signature_changed,tail_l1_move,solver_method,max_constraint_violation,d2_l1,d3_l1,d4_l1,d4_l2sq,tail_entropy,second_moment,third_moment
112,2.3327306688124314,0.008566499014556417,9,128,118,9bd527f6fe03b7a012c8,False,0.009142505217050656,highs,0.0,0.5450210481248154,0.5359216058403365,0.7112306076408177,0.15973222520019728,2.236663576773406,7.088119471405673,25.330736031236235
113,2.34124485215169,0.008514183339258352,9,128,118,f1b81e09d74372baec6a,True,0.008941977625657295,highs,5.551115123125783e-17,0.5454530876612872,0.5328961533313223,0.7066114445096391,0.15844573956342262,2.2433177223042526,7.136487611445136,25.576287810220293
114,2.349704585362132,0.008459733210442355,10,128,117,47cb500d942bee12ad31,True,0.008697407862112806,highs,8.673617379884035e-19,0.5456660987212218,0.5291707423215118,0.7028809376295935,0.1561448980176234,2.2498605357638537,7.184806392237818,25.824503551833
115,2.3581159484616028,0.008411363099471547,10,128,117,47cb500d942bee12ad31,False,0.008564423010104643,highs,6.938893903907228e-18,0.5457261022309937,0.5248674370823162,0.6986336739725403,0.1530476924191472,2.25648049492819,7.233401002841292,26.080955008916334
116,2.366475975827554,0.008360027365951428,10,128,117,47cb500d942bee12ad31,False,0.008736619792291723,highs,5.421010862427522e-20,0.5456649098631764,0.5225483933954852,0.6940596210861862,0.14927480412035443,2.2631725882914724,7.282405589201142,26.34825141832198
117,2.3747808881873724,0.008304912359818228,10,128,117,47cb500d942bee12ad31,False,0.008987160732327228,highs,1.734723475976807e-18,0.545605899853672,0.5208312628022003,0.6893947218456785,0.14483805191275317,2.2699436327131925,7.331973768931268,26.629490207848434
118,2.383040396630396,0.008259508443023478,12,126,117,ac20b20591520cee4e6d,True,0.008828293879983833,highs,5.551115123125783e-16,0.5462331295314078,0.5178292273769656,0.681341679259818,0.1396089282898923,2.2768784466344076,7.381936205511738,26.920345501789853
119,2.391261975867808,0.008221579237411625,12,126,117,ac20b20591520cee4e6d,False,0.008817811380197996,highs,1.1102230246251565e-16,0.5478030907298149,0.5146529969251818,0.6722487362106961,0.13400347930537462,2.283929738940484,7.4324433579233835,27.222659599645425
120,2.3994520159335404,0.008190040065733317,12,126,117,ac20b20591520cee4e6d,False,0.00883621384711066,highs,6.938893903907228e-18,0.5495092563413049,0.5115012411129183,0.6625921435220836,0.12818804928743102,2.2911217079518544,7.483615736601256,27.53788397302167
121,2.4076159540171505,0.008163938083609601,12,126,117,ac20b20591520cee4e6d,False,0.008876581892245255,highs,5.551115123125783e-17,0.551400988300906,0.5084669557451134,0.6525573967969092,0.12224498462146532,2.298472119922977,7.53557887475468,27.86772594670868
122,2.4157582521555745,0.008142298138424042,12,126,117,ac20b20591520cee4e6d,False,0.009022925042851206,highs,6.938893903907228e-18,0.5535251961661899,0.5056269411771193,0.6422559484798933,0.11622909062110677,2.305989093408021,7.58846370969814,28.214107124643327
123,2.4238842746938114,0.00812602253823691,13,125,117,57aec5967f0c4612a3a6,True,0.009375073481467456,highs,1.6940658945086007e-21,0.5559394205038393,0.5030601489033301,0.6317923260469167,0.11020847764049155,2.3137035732893123,7.642442932486336,28.579774058245246
124,2.4319940323918803,0.008109757698069764,13,125,117,57aec5967f0c4612a3a6,False,0.009796441656621739,highs,0.0,0.5586959041275287,0.5008436234243354,0.6212167724093014,0.10419435824726295,2.321560322245375,7.697622394951424,28.96642118477608
125,2.4400892278609874,0.008095195469107086,13,125,117,57aec5967f0c4612a3a6,False,0.010281393241141041,highs,6.938893903907228e-18,0.5618548287007595,0.4990494593853433,0.6105302734669984,0.09822751225739063,2.3295311753793557,7.754164611783336,29.3767935510128
126,2.448172124393251,0.008082896532263462,13,125,117,57aec5967f0c4612a3a6,False,0.010839498624736167,highs,1.1102230246251565e-16,0.5661733143531689,0.4977347086762355,0.5997499541403581,0.09236947500453456,2.337580481197276,7.812267329037146,29.814276167971602
127,2.456494670101969,0.00832254570871882,14,126,115,8446c49fdb64bd3c628d,True,0.009939317051781471,highs,5.551115123125783e-17,0.5656072388691284,0.4859508944562404,0.5802666507810118,0.08547968358114194,2.3488861823253124,7.871321993320169,30.241704731409726
128,2.4649121992141283,0.00841752911215865,14,126,115,8446c49fdb64bd3c628d,False,0.008957329803186368,highs,0.0,0.5651343672527795,0.4758306988047351,0.5800080532097751,0.08151384201453643,2.359611137150494,7.930264297239023,30.65366444143927
129,2.473372271341881,0.008460072127752571,15,127,114,1fb1ee4c0962b0edac3d,True,0.008461677559162481,highs,5.551115123125783e-17,0.5653401435621257,0.4689135179610294,0.5810875214794664,0.07907032505437615,2.3698611343026883,7.989117823553628,31.055888372157565
130,2.4818699076505437,0.008497636308662404,15,126,114,419665763aaea1ce8795,True,0.00849887419003538,highs,1.6940658945086007e-21,0.5657936176075282,0.46382051331807417,0.582790938731579,0.07716330035410239,2.3799248250146348,8.048108245230146,31.453724352674666
131,2.490409786591792,0.008539878941247636,16,126,113,09960417c42eecf1dc63,True,0.008549725795708368,highs,1.6653345369377348e-16,0.5663191884303027,0.4596901029027447,0.5847935091411358,0.07547074870272287,2.390019164437499,8.107502128310418,31.85229459677847
132,2.4989962920440165,0.00858650545222428,16,126,113,70ebd69d873dc11310f8,True,0.008589717768196944,highs,0.0,0.5668288568924517,0.4560235393842008,0.5868740532572794,0.07387525133115425,2.4002941221919047,8.167536096416189,32.25609226141023
133,2.5076193083428517,0.008623016298834774,16,126,113,70ebd69d873dc11310f8,False,0.008625266034812175,highs,2.7755575615628914e-16,0.5672950646940604,0.45257524729718307,0.5886851753301146,0.07237385882376146,2.410672050990205,8.22811031487934,32.6642213778854
134,2.5162694453888164,0.008650137045964623,16,127,113,e6188ef07d989a26e153,True,0.008652181794973481,highs,4.4656970609736e-11,0.5677122962764826,0.44926224588772895,0.5902043796391451,0.07093961285141306,2.4211255594414727,8.289160481659488,33.076451030397294
135,2.5249390412750734,0.00866959588625571,16,127,113,e6188ef07d989a26e153,False,0.008671486857262949,highs,2.220446049250313e-16,0.5680796550515135,0.4460237991734124,0.5914552337198149,0.06955763375114299,2.431637535714564,8.350632469060596,33.49257372468377
136,2.5336220351979075,0.00868299392283367,16,127,113,e6188ef07d989a26e153,False,0.008684753120152662,highs,3.885780586188048e-16,0.568400152249311,0.4428207520077398,0.5924755239368749,0.06822345853778827,2.4421961484337604,8.412482457879,33.9124133115053
137,2.5423137093345365,0.008691674136628968,16,127,113,e6188ef07d989a26e153,False,0.008693318988283748,highs,4.741187569909637e-11,0.5686791240589344,0.4396319903521032,0.5933069154874631,0.06693853365403288,2.452792879582861,8.4746760969104,34.335833188951504
138,2.551010744376268,0.008697035041731027,16,126,113,45ef49eb77ed36c9a9d0,True,0.008698534867977755,highs,0.0,0.5689237837004915,0.43643973852710216,0.5939918820760688,0.06570252816201749,2.4634336871005673,8.5372005152436,34.76304186818168
139,2.5597109106459914,0.008700166269723919,16,126,113,45ef49eb77ed36c9a9d0,False,0.008702730215100665,highs,1.1102230246251565e-16,0.5691448705608253,0.4332582695812066,0.5945988964969295,0.06452253300595945,2.474121585662676,8.60004783284171,35.194187302075925
140,2.568412610825366,0.008701700179373884,16,126,113,67b9216c6d04b8061f4c,True,0.008704395078974383,highs,6.776263578034403e-21,0.5693537293178175,0.43009162792107314,0.5951559351845179,0.06340724923561294,2.48485331385766,8.663209160547098,35.62928401924142
141,2.5771146820134505,0.008702071188083416,16,126,113,94f5332b3bc23ba8c8c3,True,0.008704367837549309,highs,1.1102230246251565e-16,0.5695486362553053,0.4269437097532964,0.5956811206720696,0.06236174424155248,2.4956259529074005,8.726678060652816,36.06833494768327
142,2.5858162831729006,0.008701601159450068,16,126,113,94f5332b3bc23ba8c8c3,False,0.008703031604512725,highs,8.470329472543003e-22,0.5697256653354563,0.4238138630288878,0.5961803026049723,0.061389964808169335,2.5064358564641087,8.790447390828884,36.51125994272205
143,2.594516673450371,0.008700390277471826,16,126,113,94f5332b3bc23ba8c8c3,False,0.008701333950671412,highs,4.336808689942018e-19,0.5698926737445303,0.42070984841254166,0.5966645091166191,0.06049163811603184,2.517281154785119,8.854514176372643,36.958104998147746
144,2.6032152322524396,0.00869855880206849,16,126,113,94f5332b3bc23ba8c8c3,False,0.00869922905773726,highs,1.0842021724855044e-19,0.5700522894577492,0.41763379361002995,0.5971385430445102,0.05966688760893904,2.5281606582497624,8.918876085958626,37.40891668072257
145,2.6119114641781622,0.008696231925721332,16,126,113,94f5332b3bc23ba8c8c3,False,0.008696749002120575,highs,1.1102230246251565e-16,0.5702065539491423,0.41922004638012333,0.5976070591090197,0.0589156720340477,2.5390735168191902,8.983531359835233,37.86374005916702
146,2.620604998201375,0.008693534023214156,16,126,113,94f5332b3bc23ba8c8c3,False,0.008693965981948147,highs,1.1102230246251565e-16,0.5703574084414879,0.4224157083854029,0.5980749298755703,0.05823797049579715,2.550019224250802,9.048479008567302,38.32262244549767
147,2.6292955820958723,0.008690583894498172,16,126,113,94f5332b3bc23ba8c8c3,False,0.008690969596473273,highs,1.0842021724855044e-19,0.5705067837116423,0.42559741358444336,0.5985476791806607,0.05763375578908919,2.5609976097774503,9.113718936042911,38.78561649204137
148,2.6379830761279686,0.008687494032095788,16,126,113,94f5332b3bc23ba8c8c3,False,0.008687856037409888,highs,1.3552527156068805e-20,0.5706566207877589,0.42876745191102505,0.599031054885121,0.05710295664168047,2.572008821272125,9.17925201466646,39.2527825305629
149,2.646667447336193,0.008684371208223851,16,126,113,94f5332b3bc23ba8c8c3,False,0.008684723024919612,highs,1.6940658945086007e-21,0.570808879418965,0.43192851935292736,0.5995309887934309,0.05664544097417054,2.5830533102387854,9.24508013767512,39.724190427348354
150,2.6553487650524423,0.008681317716249914,16,126,113,94f5332b3bc23ba8c8c3,False,0.008681667880521198,highs,5.551115123125783e-17,0.5709655506408834,0.43508311186880866,0.600053469864265,0.056261019138230076,2.594131821775771,9.311206267316148,40.199921232105915
151,2.6640271979816252,0.008678432929182023,16,126,113,94f5332b3bc23ba8c8c3,False,0.008678787309961907,highs,2.710505431213761e-20,0.5711286756325468,0.4382341773540871,0.6006047723017371,0.05594946010302015,2.6052453898348293,9.377634490327136,40.68006881508537
152,2.672703012967306,0.008675814985681374,16,126,113,94f5332b3bc23ba8c8c3,False,0.008676178095374378,highs,3.469446951953614e-18,0.5713004712617988,0.4413849799652278,0.6011914540987602,0.05571051505376634,2.616395337098834,9.444370087232492,41.16474161590474
153,2.6813765754788568,0.008673562511551047,16,126,113,94f5332b3bc23ba8c8c3,False,0.008673938261726731,highs,3.3881317890172014e-21,0.5714831883827378,0.4445391464780769,0.601820447081916,0.05554394525300025,2.627583278574951,9.511419619306952,41.654064584784194
154,2.690048351826232,0.008671776347374927,16,126,113,94f5332b3bc23ba8c8c3,False,0.008672168495998105,highs,5.551115123125783e-17,0.5716792477467584,0.447700725530778,0.6024991609034217,0.05544955275271388,2.6388111280213757,9.578791035884661,42.14818137570848
155,2.6987189131157066,0.00867056128947441,16,126,113,94f5332b3bc23ba8c8c3,False,0.008670973718417312,highs,3.469446951953614e-18,0.5718910153413341,0.4508743739050499,0.6032355991016012,0.055427213584174906,2.6500811063730216,9.64649380435907,42.64725684297568
156,2.70738894434053,0.008670031224824015,17,125,113,2678e2e970d4a0261494,True,0.00867035435510764,highs,8.673617379884035e-19,0.5721209433190555,0.45406478020058605,0.6040381507195904,0.055476903464459076,2.661395895670752,9.71453887812061,43.15147231572101
157,2.7160592449367935,0.008670300596263392,17,125,113,2678e2e970d4a0261494,False,0.008670475838707708,highs,8.673617379884035e-19,0.572371019783084,0.4572750699245942,0.6049147064373142,0.055598605763255836,2.672758604583471,9.782938342848691,43.66101270084418
158,2.724730669277282,0.008671424340487732,17,126,113,7fd678011fc027244d7a,True,0.008671424340487736,highs,0.0,0.5726458929393257,0.4605140956198917,0.6058751733348646,0.0557923827070984,2.684171226613018,9.851707039213977,44.17614152882667
159,2.7334042784549317,0.008673609177649588,17,126,113,7fd678011fc027244d7a,False,0.008673609177649463,highs,3.469446951953614e-18,0.5729491051033289,0.4637898746228119,0.6069332625915658,0.05605907291004536,2.695637725302671,9.920862319931802,44.697140587297596
160,2.7420812765653375,0.008676998110406231,17,126,112,748b3afea13c2b22887f,True,0.008677000806629425,highs,3.3306690738754696e-16,0.5732846195234528,0.4671104720858068,0.6081018120938235,0.05639957079806941,2.707161979599819,9.99042391041367,45.22432886011783
161,2.750763164537998,0.008681887972660451,17,125,113,8c971f7abec546bb0645,True,0.008682054389920325,highs,2.220446049250313e-16,0.5736519414347013,0.47047652541233537,0.6093939942657771,0.056814883280115525,2.718751581755356,10.060413237898178,45.75799300447368
162,2.759452742894471,0.008689578356472882,18,126,112,1e55480266117aa5d973,True,0.008689662314508712,highs,1.1102230246251565e-16,0.5740122872522027,0.4738177208510103,0.6108058728530239,0.05730213398325401,2.7304371807303913,10.130850397818197,46.297996383204044
163,2.768149310353627,0.008696567459155702,18,126,112,1e55480266117aa5d973,False,0.008696657945923867,highs,5.551115123125783e-16,0.574384497956596,0.4771408483743408,0.6122394419514455,0.05784843795488928,2.7421805833422805,10.201723016977766,46.84424051244505
164,2.7768536393841003,0.008704329030472913,18,126,112,1e55480266117aa5d973,False,0.008704426562313752,highs,1.3877787807814457e-17,0.5747760257042543,0.48047522961429207,0.6137480648949375,0.058455540509204026,2.753986483272386,10.273043974823265,47.396913399321
165,2.785566441004016,0.008712801619916277,18,126,112,1e55480266117aa5d973,False,0.008712902841829852,highs,2.220446049250313e-16,0.5751860682900294,0.4838217781129307,0.6153267310494808,0.05912285288244301,2.7658564158293024,10.344823684397193,47.95617348996044
166,2.7942885117955916,0.008722070791575831,18,126,112,1e55480266117aa5d973,False,0.008722172806108852,highs,2.220446049250313e-16,0.5756152452114337,0.48718277547132677,0.616978955454746,0.059850170310091315,2.7777922836557445,10.417073425209256,48.52218434003119
167,2.8030207122436894,0.008732200448098304,19,126,112,1e55480266117aa5d973,False,0.008732300371810208,highs,2.220446049250313e-16,0.5760643442228748,0.4905600298210361,0.6187084201205972,0.06063715956022508,2.7897960441271095,10.489805157211372,49.095115293106815
168,2.8117639633699496,0.008743251126259288,19,126,112,1e55480266117aa5d973,False,0.008743347920107938,highs,1.1102230246251565e-16,0.576534284264318,0.49395542502470124,0.6205191287541225,0.06148339642039945,2.8018697055422024,10.563031570250843,49.675143068970044
169,2.8205192422886207,0.00875527891867156,19,126,111,690d0cd305a88179b1e9,True,0.008755372518704164,highs,1.1102230246251565e-16,0.5770260279392242,0.4973709356417274,0.6224150947255489,0.062388405156899376,2.814015322573127,10.636766079313098,50.26245256569511
170,2.829287579124477,0.008768336835855095,19,126,111,690d0cd305a88179b1e9,False,0.008768427297021843,highs,6.938893903907228e-18,0.5775405533859674,0.5008086236810249,0.6244003039593504,0.06335169951444955,2.826235001986501,10.711022823206761,50.85723741580578
171,2.83807005491108,0.008782475786603072,19,126,111,690d0cd305a88179b1e9,False,0.008782563211870768,highs,8.673617379884035e-19,0.5780788470600707,0.5042706245561122,0.6264787308981271,0.06437281079267387,2.8385309078129044,10.785816665158126,51.4597003350333
172,2.8468722159443827,0.008802161033303335,19,124,112,1fd021956787bf79961b,True,0.008803128318434267,highs,5.551115123125783e-17,0.5785803858159504,0.5075141065341224,0.6286220904553921,0.06541993541848318,2.8509823446457814,10.861157131058176,52.06855651838649
173,2.8556874999594077,0.008815284015024183,19,124,112,1fd021956787bf79961b,False,0.008815918820023977,highs,4.440892098500626e-16,0.5790332909210036,0.5105491479241404,0.630479420809218,0.06645750839508632,2.863485709277869,10.936936153208391,52.68244974412186
174,2.864512886970234,0.008825387010826358,20,124,112,e55f53ddbaae94da4d39,True,0.008825648166897506,highs,3.3306690738754696e-16,0.5794748607547044,0.5135307907455778,0.632212899538358,0.06750286755714795,2.876016859958095,11.01313303406537,53.30152054557263
175,2.8733484310023125,0.008835544032077536,20,126,110,863084d6e93d63b4161f,True,0.008835703546286466,highs,3.2404198284762166e-11,0.579871483593084,0.5164410556097967,0.6338849512257065,0.06856485489960533,2.888593584504579,11.089746360489391,53.92567249697878
176,2.8821934379781506,0.008845006975838121,21,127,110,bcd453f7b0e8ef7a26bf,True,0.008845068684323843,highs,1.3877787807814457e-17,0.5801826103167412,0.5191992685705653,0.6354214537074322,0.0696311905318774,2.9012179550245647,11.166745805265172,54.55419824256895
177,2.8910459799870036,0.008852542008853881,21,127,110,bcd453f7b0e8ef7a26bf,False,0.008852577132746658,highs,8.534439054422951e-12,0.5803767067873432,0.5217444213445581,0.6367441423435285,0.07068366787896375,2.913877509595886,11.24407841873196,55.186029541065395
